"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 09월 02일","18.492","18.562","18.652","18.367","-","-0.40%"
"2019년 09월 01일","18.567","18.475","18.683","18.475","-","1.50%"
"2019년 08월 30일","18.293","18.420","18.420","18.405","0.04K","0.10%"
"2019년 08월 29일","18.274","18.849","18.849","18.849","1.07K","-0.49%"
"2019년 08월 28일","18.364","18.180","18.520","18.065","1.68K","0.91%"
"2019년 08월 27일","18.199","17.670","18.220","17.655","0.41K","2.91%"
"2019년 08월 26일","17.685","17.460","17.780","17.460","0.77K","-0.71%"
"2019년 08월 25일","17.812","17.552","17.863","17.552","-","2.03%"
"2019년 08월 23일","17.458","17.050","17.500","17.005","0.34K","2.18%"
"2019년 08월 22일","17.086","17.095","17.145","16.965","0.10K","-0.65%"
"2019년 08월 21일","17.197","17.140","17.215","17.080","0.07K","0.02%"
"2019년 08월 20일","17.194","16.925","17.220","16.925","0.12K","1.23%"
"2019년 08월 19일","16.985","17.150","17.150","16.870","0.14K","-0.48%"
"2019년 08월 18일","17.067","17.108","17.122","17.060","-","-0.55%"
"2019년 08월 16일","17.162","17.210","17.230","17.120","0.05K","-0.53%"
"2019년 08월 15일","17.254","17.240","17.355","17.160","0.08K","-0.42%"
"2019년 08월 14일","17.326","17.005","17.320","16.925","0.28K","1.75%"
"2019년 08월 13일","17.028","17.350","17.525","16.560","0.47K","-0.51%"
"2019년 08월 12일","17.116","17.035","17.180","16.880","0.19K","0.70%"
"2019년 08월 11일","16.997","16.968","17.003","16.942","-","0.14%"
"2019년 08월 09일","16.974","17.030","17.175","16.970","0.03K","-0.01%"
"2019년 08월 08일","16.976","17.155","17.200","16.875","0.15K","-1.51%"
"2019년 08월 07일","17.237","16.525","17.275","16.525","0.09K","4.56%"
"2019년 08월 06일","16.485","16.535","16.540","16.415","0.05K","0.32%"
"2019년 08월 05일","16.433","16.285","16.565","16.285","0.04K","1.42%"
"2019년 08월 04일","16.203","16.218","16.245","16.203","-","-0.65%"
"2019년 08월 02일","16.309","16.245","16.330","16.140","0.06K","0.57%"
"2019년 08월 01일","16.217","16.040","16.395","16.040","0.02K","-1.38%"
"2019년 07월 31일","16.444","16.525","16.525","16.350","0.02K","-0.95%"
"2019년 07월 30일","16.601","17.211","17.211","17.211","0.01K","0.98%"
"2019년 07월 29일","16.440","16.420","16.500","16.360","62.06K","0.23%"
"2019년 07월 28일","16.402","16.427","16.453","16.402","-","0.03%"
"2019년 07월 26일","16.397","16.455","16.550","16.355","80.58K","-0.09%"
"2019년 07월 25일","16.411","16.620","16.685","16.345","121.09K","-1.29%"
"2019년 07월 24일","16.626","16.435","16.680","16.350","84.63K","0.91%"
"2019년 07월 23일","16.476","16.380","16.575","16.205","111.41K","0.40%"
"2019년 07월 22일","16.411","16.255","16.455","16.195","98.27K","1.10%"
"2019년 07월 21일","16.233","16.230","16.290","16.212","-","0.23%"
"2019년 07월 19일","16.195","16.385","16.625","16.080","173.87K","-0.02%"
"2019년 07월 18일","16.198","16.005","16.385","15.960","149.09K","1.42%"
"2019년 07월 17일","15.971","15.585","16.030","15.555","111.24K","1.87%"
"2019년 07월 16일","15.678","15.415","15.735","15.340","128.87K","2.04%"
"2019년 07월 15일","15.365","15.240","15.430","15.185","67.64K","0.74%"
"2019년 07월 14일","15.252","15.248","15.277","15.227","-","0.11%"
"2019년 07월 12일","15.236","15.135","15.270","15.070","49.16K","0.59%"
"2019년 07월 11일","15.146","15.265","15.345","15.120","60.63K","-0.53%"
"2019년 07월 10일","15.226","15.135","15.315","15.070","73.72K","0.52%"
"2019년 07월 09일","15.147","15.035","15.155","14.965","49.64K","0.64%"
"2019년 07월 08일","15.050","15.050","15.150","14.985","47.62K","0.35%"
"2019년 07월 07일","14.998","15.018","15.055","14.982","-","-0.02%"
"2019년 07월 05일","15.001","15.365","15.370","14.915","109.25K","-2.27%"
"2019년 07월 04일","15.350","15.342","15.370","15.252","-","0.09%"
"2019년 07월 03일","15.336","15.370","15.510","15.240","66.80K","0.64%"
"2019년 07월 02일","15.238","15.160","15.365","15.070","71.31K","0.30%"
"2019년 07월 01일","15.193","15.315","15.345","15.155","70.00K","-0.26%"
"2019년 06월 30일","15.232","15.350","15.350","15.160","-","-0.71%"
"2019년 06월 28일","15.341","15.300","15.385","15.245","57.10K","0.31%"
"2019년 06월 27일","15.294","15.340","15.355","15.205","74.82K","-0.27%"
"2019년 06월 26일","15.335","15.360","15.375","15.195","0.38K","-0.05%"
"2019년 06월 25일","15.342","15.480","15.535","15.315","0.47K","-0.49%"
"2019년 06월 24일","15.418","15.400","15.485","15.330","0.30K","0.10%"
"2019년 06월 23일","15.402","15.330","15.422","15.330","-","0.46%"
"2019년 06월 21일","15.331","15.495","15.585","15.195","0.40K","-1.28%"
"2019년 06월 20일","15.529","15.190","15.515","15.160","0.22K","3.57%"
"2019년 06월 19일","14.994","15.000","15.205","14.945","0.09K","-0.23%"
"2019년 06월 18일","15.029","14.860","15.060","14.860","0.08K","1.12%"
"2019년 06월 17일","14.863","14.885","14.905","14.795","0.04K","0.38%"
"2019년 06월 16일","14.807","14.842","14.863","14.803","-","-0.22%"
"2019년 06월 14일","14.839","14.935","15.080","14.815","0.07K","-0.58%"
"2019년 06월 13일","14.926","14.780","14.905","14.780","0.12K","0.95%"
"2019년 06월 12일","14.786","14.800","14.870","14.785","0.17K","0.08%"
"2019년 06월 11일","14.774","14.715","14.810","14.670","0.24K","0.68%"
"2019년 06월 10일","14.674","14.855","14.855","14.665","0.37K","-2.00%"
"2019년 06월 09일","14.973","15.008","15.008","14.953","-","-0.61%"
"2019년 06월 07일","15.065","14.910","15.110","14.895","0.03K","0.83%"
"2019년 06월 06일","14.941","14.970","14.995","14.915","0.32K","0.78%"
"2019년 06월 05일","14.826","14.890","14.970","14.800","0.03K","0.12%"
"2019년 06월 04일","14.808","14.785","14.805","14.745","0.01K","0.19%"
"2019년 06월 03일","14.780","14.680","14.855","14.680","0.01K","1.22%"
"2019년 06월 02일","14.602","14.555","14.602","14.555","-","-0.03%"
"2019년 05월 31일","14.607","14.680","14.680","14.680","0.01K","0.53%"
"2019년 05월 30일","14.530","14.815","14.815","14.815","0.00K","0.83%"
"2019년 05월 29일","14.411","14.325","14.450","14.320","72.67K","0.64%"
